Edad,Ingreso_Anual,Puntuacion_Gasto,Indice_Ahorro,Historial_Credito,target_column
36,63962,39,14202,0.7,Estándar
38,81280,71,15958,0.46,Bajo Perfil
31,74652,95,16912,0.82,Estándar
23,44305,88,12757,0.69,Bajo Perfil
46,91289,22,23158,0.8,Premium
46,82014,67,18025,0.92,Estándar
61,101971,25,26349,0.74,Estándar
32,63409,57,15404,0.89,Estándar
44,81972,53,15160,0.62,Estándar
36,71313,22,17193,0.67,Estándar
38,78694,98,14965,0.63,Estándar
32,61101,68,14967,0.61,Estándar
40,77059,19,20680,0.64,Estándar
56,116168,28,25745,0.62,Estándar
34,57945,10,15727,0.73,Estándar
44,83560,26,19288,0.79,Estándar
32,76342,79,16131,0.63,Estándar
22,58433,13,19973,0.67,Estándar
38,69488,50,14235,0.48,Bajo Perfil
62,119743,2,27077,0.83,Premium
30,58889,10,14944,0.74,Estándar
28,81188,54,19604,0.84,Estándar
29,47750,44,10447,0.77,Estándar
61,112151,88,23268,0.86,Premium
53,121562,69,22561,0.8,Premium
47,94041,97,18093,0.87,Premium
56,106203,75,22733,0.57,Estándar
50,101451,31,23672,0.44,Bajo Perfil
38,84654,18,21133,0.64,Estándar
34,69979,77,13768,0.68,Estándar
52,101965,17,25536,1.0,Premium
41,79728,22,16491,0.77,Estándar
28,55524,53,14587,0.52,Estándar
46,89759,85,21127,0.75,Estándar
36,61265,17,16986,0.82,Estándar
53,80024,87,17377,0.63,Estándar
28,68818,79,14320,0.82,Estándar
46,92266,24,22693,0.57,Estándar
41,78307,25,20044,0.49,Bajo Perfil
42,86036,49,16956,0.94,Premium
43,76168,13,18010,0.49,Bajo Perfil
37,73111,15,21306,0.56,Estándar
46,96871,16,24720,0.78,Premium
43,80395,36,18654,0.88,Estándar
41,86797,98,21462,0.87,Premium
54,100167,41,22037,0.61,Estándar
23,52565,78,12623,0.73,Estándar
47,97959,77,20419,0.72,Estándar
42,78090,89,17054,0.61,Estándar
46,95662,31,21589,0.78,Premium
47,74977,91,16777,0.65,Estándar
47,97506,20,27611,0.48,Bajo Perfil
35,84026,85,17152,0.95,Estándar
32,82696,51,18893,0.77,Estándar
45,82815,29,20729,0.81,Estándar
57,94098,55,23034,0.59,Estándar
37,95646,94,19641,0.7,Estándar
27,56122,69,11358,0.71,Estándar
49,96065,16,21014,0.51,Estándar
29,62733,85,15527,0.82,Estándar
43,91849,91,20478,0.79,Premium
27,71691,83,16719,0.45,Bajo Perfil
36,83202,9,19639,0.88,Estándar
39,83213,66,16881,0.4,Bajo Perfil
36,70259,96,16660,0.77,Estándar
42,79739,16,22294,0.64,Estándar
43,79376,67,17830,0.62,Estándar
33,75385,72,17114,0.78,Estándar
33,62096,45,17471,0.61,Estándar
55,111274,87,24416,0.55,Estándar
37,73879,18,16655,0.54,Estándar
43,88632,95,20881,0.78,Premium
23,58584,50,17772,0.52,Estándar
61,110292,29,25379,0.7,Estándar
45,88175,69,18823,0.78,Premium
15,25027,80,5224,0.95,Bajo Perfil
27,51694,43,12801,1.0,Estándar
31,69678,78,13748,0.63,Estándar
60,111567,53,24595,0.4,Bajo Perfil
70,121128,100,26804,0.77,Premium
46,87826,37,22332,0.82,Premium
53,113004,71,28253,0.84,Premium
54,97841,67,16371,0.71,Estándar
26,68492,41,16161,0.77,Estándar
39,83910,16,23185,0.46,Bajo Perfil
38,88827,66,15641,0.77,Premium
56,92221,77,20209,0.49,Bajo Perfil
65,116079,69,26082,0.63,Estándar
66,126817,74,28154,0.65,Estándar
45,93382,50,17564,0.6,Estándar
44,70383,11,18418,0.75,Estándar
34,54979,37,15515,0.8,Estándar
40,74618,80,17091,0.76,Estándar
52,107236,5,24347,0.86,Premium
51,98977,60,18043,0.71,Estándar
46,88590,5,26605,0.65,Estándar
29,64899,56,13886,0.81,Estándar
63,105750,85,22611,0.75,Estándar
45,97661,9,23440,0.74,Estándar
42,82158,92,19241,0.79,Estándar
50,104312,92,22835,0.72,Estándar
32,79920,36,22188,0.78,Estándar
31,59934,57,13162,0.74,Estándar
35,61597,21,14723,0.62,Estándar
27,53495,48,11185,0.69,Estándar
41,74933,29,20174,0.81,Estándar
15,41016,77,9998,0.46,Bajo Perfil
34,79664,51,18521,0.78,Estándar
16,43708,52,11177,0.7,Bajo Perfil
36,68067,74,11536,0.74,Estándar
37,71356,68,18945,0.72,Estándar
54,103178,1,26182,0.58,Estándar
43,83562,18,25079,0.68,Estándar
30,61283,60,17173,0.67,Estándar
35,73512,70,17359,0.72,Estándar
57,94770,47,21761,0.94,Premium
26,51782,98,9312,0.67,Estándar
65,115231,75,25849,0.9,Premium
45,101514,81,19685,0.69,Estándar
24,37233,17,9350,0.8,Bajo Perfil
27,85002,12,19585,0.59,Estándar
49,106471,74,21131,0.71,Estándar
48,93098,1,23849,0.89,Premium
45,67511,52,18806,0.65,Estándar
41,104386,50,25542,0.56,Estándar
38,70199,21,16351,0.72,Estándar
30,65259,30,15247,0.61,Estándar
44,87998,24,21798,0.52,Estándar
59,109216,17,26050,0.65,Estándar
39,82099,56,17335,0.36,Bajo Perfil
43,87947,29,21806,0.61,Estándar
52,93091,65,21307,0.82,Premium
33,61552,18,16654,0.77,Estándar
44,77492,63,14949,0.62,Estándar
49,100217,47,21032,0.67,Estándar
31,56136,21,13304,0.45,Bajo Perfil
24,48574,28,14047,0.5,Bajo Perfil
37,90078,54,18507,0.65,Estándar
50,80321,39,18925,0.44,Bajo Perfil
22,41674,53,9755,0.72,Bajo Perfil
42,100328,42,25119,0.69,Estándar
37,76213,30,21250,0.82,Estándar
37,75812,59,15780,0.55,Estándar
43,66963,74,13770,0.74,Estándar
19,38085,9,9643,0.67,Bajo Perfil
54,111312,14,24861,0.76,Premium
29,47435,66,11051,0.91,Estándar
44,89742,94,17529,0.76,Premium
48,93987,45,22739,0.32,Bajo Perfil
57,107009,27,25124,0.43,Bajo Perfil
39,87654,44,26540,0.87,Premium
22,49359,43,14952,0.94,Estándar
20,64904,98,11139,0.54,Estándar
55,113328,60,24188,0.54,Estándar
33,69899,57,15560,0.78,Estándar
35,73474,1,19228,0.69,Estándar
26,66902,65,13115,0.86,Estándar
35,75327,35,19697,0.79,Estándar
60,107147,19,26651,0.79,Premium
40,89147,35,23779,0.7,Estándar
30,61223,58,15432,0.91,Estándar
52,94210,27,20509,0.62,Estándar
10,26419,38,10130,0.71,Bajo Perfil
39,90411,82,19757,0.57,Estándar
35,71483,96,13236,0.85,Estándar
36,77267,96,14671,0.78,Estándar
22,58547,29,13479,1.0,Estándar
38,68061,64,15261,0.78,Estándar
35,68282,7,18859,1.0,Estándar
28,50750,9,15445,0.83,Estándar
35,78515,34,19889,0.58,Estándar
16,34198,80,7411,0.67,Bajo Perfil
66,111796,65,23797,0.77,Premium
-1,10259,45,3868,0.87,Bajo Perfil
38,88266,40,22831,0.69,Estándar
38,68216,56,16238,0.75,Estándar
33,67701,95,14169,0.73,Estándar
37,69291,7,18088,0.76,Estándar
47,88731,100,17583,0.49,Bajo Perfil
24,45133,32,7505,0.79,Estándar
18,41025,36,11744,0.57,Bajo Perfil
33,45279,9,15847,0.78,Estándar
7,32176,70,3754,0.66,Bajo Perfil
29,49278,83,10255,0.88,Estándar
33,68791,73,18684,0.5,Bajo Perfil
41,65019,92,10828,0.67,Estándar
55,110526,73,20489,0.8,Premium
43,86188,20,21577,0.76,Premium
44,89846,19,22927,0.56,Estándar
31,66013,65,15568,0.57,Estándar
32,59999,27,11081,0.37,Bajo Perfil
32,71626,87,12422,0.67,Estándar
38,85851,2,17600,0.74,Estándar
34,83903,88,18640,0.68,Estándar
43,57674,64,14558,0.68,Estándar
47,86727,48,22150,0.34,Bajo Perfil
55,95049,71,19398,0.67,Estándar
43,80080,20,18220,0.9,Estándar
43,80995,57,16788,0.73,Estándar
53,102575,11,23372,0.49,Bajo Perfil
48,85481,85,15871,0.47,Bajo Perfil
35,67620,39,18630,0.92,Estándar
27,74045,35,20619,0.56,Estándar
34,72573,38,18336,0.63,Estándar
30,66206,44,14483,0.61,Estándar
41,73377,69,16081,0.66,Estándar
45,94473,64,20578,0.69,Estándar
35,81767,28,22819,0.64,Estándar
35,63661,47,14676,0.98,Estándar
8,51377,77,15065,0.7,Estándar
33,73888,38,19537,0.66,Estándar
77,132331,4,24111,0.94,Premium
53,96440,84,18394,0.59,Estándar
55,95542,50,21958,0.84,Premium
45,83905,54,21763,0.92,Estándar
51,89802,72,17621,0.8,Premium
35,70345,62,10206,0.62,Estándar
30,83606,33,19410,0.95,Estándar
57,110058,31,25825,0.54,Estándar
26,49357,60,10697,0.8,Estándar
45,82564,68,19723,0.72,Estándar
61,112394,37,21652,0.55,Estándar
51,92083,80,20880,0.4,Bajo Perfil
36,74225,62,16162,0.55,Estándar
55,93811,74,21445,0.96,Premium
42,81669,96,20212,0.53,Estándar
38,74778,81,15408,0.61,Estándar
48,104290,100,21080,0.68,Estándar
29,70286,17,14538,0.71,Estándar
22,51910,64,9585,0.73,Estándar
37,78149,11,22058,0.83,Estándar
32,74387,91,17376,0.75,Estándar
22,49170,85,10217,0.46,Bajo Perfil
40,80317,64,20542,0.76,Estándar
33,68332,100,16132,0.88,Estándar
28,78711,45,20778,0.69,Estándar
39,74242,96,14491,0.83,Estándar
28,59019,40,11818,0.4,Bajo Perfil
53,101812,46,21754,0.69,Estándar
61,109369,4,27528,0.66,Estándar
48,96474,53,23961,0.82,Premium
34,73415,91,10672,0.67,Estándar
44,85034,75,14100,0.59,Estándar
31,59344,80,10382,0.59,Estándar
47,78055,53,15943,0.74,Estándar
48,99887,8,27518,0.84,Premium
49,101651,29,26155,0.78,Premium
35,76979,93,17947,0.58,Estándar
48,99007,10,21967,0.81,Premium
45,95130,11,24498,0.47,Bajo Perfil
43,86169,48,24238,0.58,Estándar
41,74395,15,19592,0.74,Estándar
27,65072,96,13982,0.99,Estándar
44,91899,80,21055,0.55,Estándar
36,72455,13,19740,0.86,Estándar
24,55050,47,15291,0.69,Estándar
31,66482,23,18491,0.39,Bajo Perfil
45,84232,81,21020,0.64,Estándar
34,71938,23,19544,0.72,Estándar
33,62048,41,15802,0.74,Estándar
15,44788,59,11477,0.75,Bajo Perfil
53,91854,28,21315,0.81,Premium
26,48802,37,13626,0.8,Estándar
40,88191,6,23998,0.7,Estándar
34,60381,100,10347,0.89,Estándar
43,90513,16,19913,0.88,Premium
42,80499,46,17885,0.3,Bajo Perfil
37,60599,49,16144,0.71,Estándar
43,79193,89,13607,0.63,Estándar
40,76419,1,23689,0.75,Estándar
23,48441,59,11151,0.71,Estándar
54,85946,53,18336,0.68,Estándar
58,100539,1,26799,0.64,Estándar
29,63968,36,13910,0.73,Estándar
21,57762,70,12449,0.58,Estándar
55,103286,18,23283,0.61,Estándar
27,71224,90,16193,0.46,Bajo Perfil
55,105418,6,28123,0.9,Premium
53,103700,18,26316,0.52,Estándar
38,68830,15,18104,0.51,Estándar
37,75014,1,19656,0.43,Bajo Perfil
28,54744,74,12558,0.73,Estándar
40,81616,7,22538,0.61,Estándar
45,73562,57,19226,0.6,Estándar
44,79029,87,17768,0.75,Estándar
47,90077,54,18662,0.46,Bajo Perfil
52,97880,92,22616,0.66,Estándar
39,79964,8,22260,0.76,Estándar
73,109241,41,25476,0.68,Estándar
45,82452,47,16893,0.67,Estándar
44,88610,60,21059,0.74,Estándar
44,84303,60,20708,0.93,Estándar
44,93370,18,26605,0.49,Bajo Perfil
44,77859,77,20735,0.42,Bajo Perfil
52,102603,5,24259,0.7,Estándar
9,31764,79,8425,0.58,Bajo Perfil
37,52544,47,13486,0.98,Estándar
20,65380,83,18917,0.68,Estándar
56,112360,23,31512,0.66,Estándar
23,44634,9,15640,0.48,Bajo Perfil
30,78383,42,18045,0.58,Estándar
32,62282,55,14693,0.56,Estándar
25,63859,45,14892,0.39,Bajo Perfil
36,83880,22,21845,0.67,Estándar
14,41329,54,8415,0.81,Bajo Perfil
58,106359,33,24680,0.62,Estándar
45,95235,86,19664,0.67,Estándar
30,74543,86,14214,0.88,Estándar
46,112562,2,27316,0.7,Estándar
43,86878,52,19845,0.85,Premium
28,73002,34,23791,0.97,Estándar
48,99401,74,24796,0.63,Estándar
37,52699,17,15569,0.55,Estándar
53,98345,40,25167,0.8,Premium
34,60830,78,13209,0.68,Estándar
23,44886,5,11920,0.75,Bajo Perfil
51,88296,77,17104,0.69,Estándar
37,78044,8,22042,0.68,Estándar
39,71983,52,16720,0.85,Estándar
43,90268,13,24304,0.62,Estándar
28,65054,8,20599,0.68,Estándar
36,78713,24,23275,0.48,Bajo Perfil
33,70053,27,14491,0.45,Bajo Perfil
35,64356,97,16559,0.6,Estándar
54,96798,9,22536,0.83,Premium
30,79277,8,21349,0.86,Estándar
30,70866,28,18446,0.77,Estándar
56,110186,91,22360,0.87,Premium
28,69551,74,18025,0.79,Estándar
40,80843,98,16157,0.83,Estándar
48,97742,99,21800,0.73,Estándar
48,79188,8,20628,0.52,Estándar
23,52103,18,16698,0.75,Estándar
31,75304,12,21765,0.72,Estándar
19,50106,85,12254,0.76,Estándar
49,96143,43,23034,0.6,Estándar
52,90901,68,18258,0.75,Premium
52,90889,81,21875,0.61,Estándar
39,74505,7,21790,0.96,Estándar
37,77585,74,16152,0.83,Estándar
33,70394,86,13005,0.98,Estándar
21,46989,13,15470,0.69,Estándar
46,85111,75,17139,0.84,Premium
28,62250,46,15526,0.73,Estándar
15,39605,95,10499,0.53,Bajo Perfil
55,108349,62,22507,0.6,Estándar
32,86699,39,19013,0.44,Bajo Perfil
42,83995,98,18583,0.88,Estándar
38,74330,22,22192,0.72,Estándar
53,96637,100,17980,0.71,Estándar
22,49727,51,11629,0.69,Estándar
49,84237,53,17745,0.49,Bajo Perfil
39,92967,46,20312,0.75,Premium
45,88485,62,23835,0.78,Premium
35,77218,25,20900,0.54,Estándar
35,61749,90,11176,0.62,Estándar
51,106099,54,25471,0.64,Estándar
31,72675,5,20040,0.6,Estándar
33,70954,26,15700,0.3,Bajo Perfil
37,84781,45,17121,1.0,Estándar
22,59973,31,18215,0.7,Estándar
36,69536,84,15326,0.7,Estándar
37,60997,95,10827,0.53,Estándar
48,92960,63,20037,0.85,Premium
33,73726,11,21698,0.54,Estándar
17,45298,27,11482,0.65,Estándar
40,74794,2,21110,0.56,Estándar
34,70907,43,14744,0.5,Bajo Perfil
25,56694,7,16214,0.6,Estándar
43,84999,20,23343,0.68,Estándar
44,103411,68,20090,0.81,Premium
47,96149,7,25917,0.51,Estándar
44,96359,65,19567,0.62,Estándar
48,97951,20,25093,0.39,Bajo Perfil
44,100469,49,20038,0.83,Premium
64,116911,16,31098,0.8,Premium
57,112264,59,29341,0.79,Premium
42,73198,39,19918,0.85,Estándar
19,51582,68,12733,0.75,Estándar
62,107959,20,22289,0.49,Bajo Perfil
36,72850,43,16169,0.57,Estándar
47,99907,2,27949,0.96,Premium
45,93951,37,18509,0.62,Estándar
38,84381,39,22449,0.85,Estándar
34,54931,14,16364,0.81,Estándar
35,82470,90,17052,0.66,Estándar
7,19953,45,6960,0.55,Bajo Perfil
25,62382,94,12501,0.77,Estándar
34,59368,31,16923,0.34,Bajo Perfil
40,68506,68,16203,0.58,Estándar
47,88907,94,18779,0.59,Estándar
33,59317,88,14308,0.73,Estándar
48,93853,72,21201,0.96,Premium
37,77460,80,16980,0.8,Estándar
35,66011,95,11209,0.66,Estándar
40,69621,1,20298,0.81,Estándar
48,86932,88,14987,0.54,Estándar
37,82363,19,17978,0.75,Estándar
44,89240,93,18044,1.0,Premium
48,95275,21,23016,0.78,Premium
46,95681,71,20234,0.72,Estándar
31,62157,27,12778,0.55,Estándar
34,57221,41,12721,0.88,Estándar
47,78065,67,20433,0.52,Estándar
38,67043,5,17147,0.76,Estándar
30,65252,99,13023,0.76,Estándar
40,78818,99,15743,0.67,Estándar
49,102459,88,20687,0.62,Estándar
50,89345,90,19636,0.65,Estándar
52,96567,4,22183,0.45,Bajo Perfil
40,74151,31,19213,0.61,Estándar
44,83469,54,19429,0.49,Bajo Perfil
53,98727,22,22081,0.49,Bajo Perfil
32,76071,28,21397,0.58,Estándar
51,104138,1,26409,0.51,Estándar
48,86678,27,24796,0.64,Estándar
48,81103,2,16494,0.69,Estándar
19,40303,46,8685,0.88,Bajo Perfil
33,57437,94,11634,0.75,Estándar
32,76740,37,22303,0.81,Estándar
57,117002,21,25891,0.53,Estándar
29,62927,43,15588,0.81,Estándar
27,61338,21,14366,0.8,Estándar
25,50798,4,20049,1.0,Estándar
35,69890,44,14148,0.49,Bajo Perfil
44,83262,74,14969,1.0,Estándar
62,119734,72,23052,0.76,Premium
35,69294,49,17679,0.85,Estándar
30,64680,39,17536,0.65,Estándar
58,108388,58,26183,0.54,Estándar
60,121451,91,27661,1.0,Premium
18,34049,76,5390,0.39,Bajo Perfil
33,56159,39,8937,0.57,Estándar
42,81978,70,16129,0.96,Estándar
42,80672,43,18185,0.62,Estándar
66,116552,23,23752,0.82,Premium
33,63264,23,13689,0.84,Estándar
26,59367,33,14366,0.6,Estándar
30,76716,86,15969,0.78,Estándar
53,111377,60,25310,0.69,Estándar
39,87276,69,22843,0.62,Estándar
59,113088,14,27551,0.75,Premium
47,86554,39,19708,0.71,Estándar
31,69001,49,17212,0.62,Estándar
50,91585,89,19001,0.65,Estándar
54,108967,1,28072,0.8,Premium
57,101469,32,23308,0.75,Premium
23,66360,65,16243,0.59,Estándar
43,84613,67,16720,0.79,Estándar
26,57764,62,13357,0.76,Estándar
36,61046,63,12601,1.0,Estándar
37,65677,16,17023,0.83,Estándar
43,96196,70,17819,0.93,Premium
45,81827,59,22581,0.74,Estándar
32,77752,20,20279,0.7,Estándar
54,97012,53,21619,0.48,Bajo Perfil
56,103172,50,24049,0.8,Premium
42,78245,8,24203,0.64,Estándar
60,116565,93,24932,0.54,Estándar
39,81440,52,17796,0.5,Estándar
17,48198,75,8536,0.62,Estándar
28,65455,77,14321,0.66,Estándar
34,67813,20,17120,0.78,Estándar
51,98773,16,22206,0.34,Bajo Perfil
28,47051,13,12808,0.64,Estándar
39,71937,92,15107,0.91,Estándar
69,142595,16,32573,0.79,Premium
42,97234,18,23727,0.79,Premium
59,109767,97,21285,0.75,Premium
25,58414,3,18152,0.67,Estándar
15,45273,56,8718,0.78,Estándar
20,47571,96,11755,0.58,Estándar
53,93176,41,22513,0.67,Estándar
37,70771,64,14713,0.21,Bajo Perfil
36,70038,6,16806,0.77,Estándar
60,107086,95,21258,0.7,Estándar
53,104763,92,21647,0.44,Bajo Perfil
45,94801,95,16595,0.54,Estándar
54,103188,30,24064,0.4,Bajo Perfil
38,78636,15,20679,0.85,Estándar
44,87799,1,21271,0.63,Estándar
25,48276,13,15407,0.58,Estándar
30,80784,55,19579,0.85,Estándar
36,87343,68,15907,0.55,Estándar
39,76305,88,17291,0.63,Estándar
51,96242,8,23572,0.81,Premium
54,98948,99,19513,0.73,Estándar
74,132080,55,31132,1.0,Premium
67,123789,81,25812,0.63,Estándar
53,94618,9,21097,0.47,Bajo Perfil
22,51357,87,10839,0.66,Estándar
57,107614,46,19532,0.56,Estándar
62,108752,93,24793,0.87,Premium
41,84961,83,20712,0.5,Estándar
19,50133,54,12490,0.78,Estándar
42,76621,51,16489,0.61,Estándar
50,100786,32,23626,0.99,Premium
42,57840,52,11872,0.87,Estándar
35,71524,62,18281,0.77,Estándar
39,93489,54,24080,0.73,Estándar
55,102878,41,25982,0.57,Estándar
45,97789,81,20277,0.51,Estándar
57,91511,13,23677,0.81,Premium
53,114836,63,21845,0.88,Premium
37,73714,13,16555,0.66,Estándar
50,93673,67,21160,0.61,Estándar
58,90887,97,20143,0.48,Bajo Perfil
41,74356,51,14780,0.93,Estándar
48,88657,72,17780,0.76,Premium
21,40412,40,9032,0.67,Bajo Perfil
34,72266,49,20136,0.63,Estándar
38,80814,87,19487,0.57,Estándar
27,56628,100,8592,0.69,Estándar
41,71363,12,15685,0.31,Bajo Perfil
60,107276,24,27414,0.36,Bajo Perfil
43,89428,92,21192,0.92,Premium
56,96124,46,24941,0.7,Estándar
48,94588,46,23170,0.74,Estándar
60,119215,45,26384,0.86,Premium
39,79526,38,18274,0.46,Bajo Perfil
31,76283,95,15888,0.76,Estándar
49,90513,67,17203,0.58,Estándar
21,47719,51,12715,0.85,Estándar
47,92943,51,22640,0.73,Estándar
13,44177,88,8448,0.76,Bajo Perfil
29,46528,62,8711,0.52,Estándar
44,70575,71,14630,0.91,Estándar
24,60353,66,13657,0.74,Estándar
35,87723,32,19068,0.73,Estándar
24,44429,57,14614,0.64,Bajo Perfil
48,90227,23,21311,0.81,Premium
53,102968,27,24323,0.63,Estándar
40,75419,21,16929,0.69,Estándar
66,117400,13,29758,0.69,Estándar
37,74504,52,16180,0.52,Estándar
23,49797,6,11415,0.98,Estándar
22,55192,91,13878,0.41,Bajo Perfil
38,92409,35,20208,0.8,Premium
43,80194,9,20131,0.73,Estándar
69,118086,74,26064,0.67,Estándar
27,53253,55,12459,0.75,Estándar
32,47481,71,15082,0.67,Estándar
45,80163,71,18333,0.61,Estándar
41,84389,28,22478,0.65,Estándar
32,62127,63,15760,0.6,Estándar
39,76939,89,18010,0.63,Estándar
26,44610,65,10394,0.83,Bajo Perfil
34,64157,95,11798,0.79,Estándar
26,64108,45,15424,0.68,Estándar
52,84952,26,17696,0.64,Estándar
48,91512,47,21673,0.73,Estándar
39,68949,64,16361,0.77,Estándar
40,75111,27,16670,0.83,Estándar
42,81369,88,18154,0.53,Estándar
34,73570,10,19246,0.49,Bajo Perfil
19,48146,42,16393,0.64,Estándar
35,89630,45,17722,0.74,Estándar
45,98718,14,22388,0.79,Premium
51,94830,27,22860,0.87,Premium
40,76250,32,20474,0.68,Estándar
32,54503,93,11155,0.81,Estándar
46,102822,95,21235,0.65,Estándar
42,92702,100,17989,0.8,Premium
27,58209,64,14423,0.49,Bajo Perfil
18,50771,14,14547,0.86,Estándar
33,79410,88,11178,0.74,Estándar
58,119618,53,27878,0.72,Estándar
46,83743,30,17575,0.72,Estándar
57,96383,41,22484,1.0,Premium
39,85553,100,17738,0.54,Estándar
39,84917,55,21951,0.84,Estándar
7,31664,51,12735,0.47,Bajo Perfil
17,42931,89,11332,0.74,Bajo Perfil
45,86603,7,19907,0.76,Premium
42,94493,37,22633,0.59,Estándar
12,44201,36,15647,0.62,Bajo Perfil
41,65954,89,12046,0.63,Estándar
52,100365,43,18389,0.88,Premium
43,79307,26,19244,0.51,Estándar
33,72094,78,16664,0.59,Estándar
10,37094,33,9994,0.64,Bajo Perfil
44,73863,2,18490,0.36,Bajo Perfil
29,53527,21,13234,0.74,Estándar
46,86901,94,18555,0.83,Premium
48,105594,58,23591,0.42,Bajo Perfil
51,85945,40,19765,0.77,Premium
44,90916,95,19048,0.55,Estándar
35,81065,46,19064,0.83,Estándar
47,72553,68,18863,0.75,Estándar
27,63050,89,13180,0.86,Estándar
55,119559,38,26455,0.67,Estándar
31,74745,75,14330,0.57,Estándar
61,124162,97,23299,0.46,Bajo Perfil
37,85943,58,17058,0.82,Premium
45,72357,78,15129,0.65,Estándar
41,80642,12,22791,0.92,Estándar
18,47122,6,14938,0.73,Estándar
46,91958,57,20464,0.71,Estándar
30,58098,18,14386,1.0,Estándar
38,73560,3,17898,0.79,Estándar
40,87065,96,18155,0.74,Estándar
27,61044,61,12208,0.9,Estándar
32,78344,17,17827,0.86,Estándar
55,103616,56,22382,0.88,Premium
24,55348,24,13599,0.84,Estándar
47,98971,53,23453,0.6,Estándar
35,60234,35,13780,0.7,Estándar
51,105917,66,22176,0.56,Estándar
48,92807,26,22172,0.6,Estándar
31,71283,30,15020,0.57,Estándar
48,79580,60,15519,0.74,Estándar
33,63472,27,17940,0.9,Estándar
60,121751,57,26657,0.63,Estándar
41,71478,82,16726,0.49,Bajo Perfil
35,76887,78,18459,0.64,Estándar
34,68322,84,13896,0.63,Estándar
35,80004,84,14766,0.41,Bajo Perfil
36,81332,94,16545,0.82,Estándar
48,83068,31,19333,0.83,Estándar
34,75177,48,18614,0.46,Bajo Perfil
29,54093,59,8719,1.0,Estándar
52,106431,33,27521,0.89,Premium
56,120865,27,26846,0.55,Estándar
30,56429,54,13790,0.67,Estándar
36,77749,33,17879,1.0,Estándar
54,97436,20,26033,0.74,Estándar
45,91577,67,15604,0.74,Estándar
59,105654,46,24952,0.69,Estándar
48,95868,19,21655,0.53,Estándar
45,91546,71,18100,0.84,Premium
35,82676,91,15436,0.71,Estándar
28,74853,70,14233,0.82,Estándar
25,46907,29,12982,0.97,Estándar
39,74596,26,13593,0.9,Estándar
56,104223,17,26438,0.65,Estándar
27,51574,66,9732,0.75,Estándar
38,74071,85,16566,0.81,Estándar
20,51623,48,16551,0.53,Estándar
56,91588,88,17128,0.77,Premium
30,80387,33,19810,0.69,Estándar
67,129509,78,26391,0.64,Estándar
45,77391,98,17025,0.56,Estándar
58,117209,69,24496,0.31,Bajo Perfil
19,53760,3,11922,0.64,Estándar
10,27678,81,6327,0.7,Bajo Perfil
35,68677,70,15581,0.53,Estándar
40,70511,80,14978,0.65,Estándar
47,85993,66,16228,0.62,Estándar
58,112350,84,22582,0.78,Premium
36,70536,61,14097,0.66,Estándar
